PANID,WEEK,UNITS,OUTLET,DOLLARS,IRI_KEY,COLUPC
1219121,1130,4,GR,5.72,248128,13600029200
1221747,1127,1,GR,1.43,248128,13600029200
1223149,1135,1,GR,1.43,248128,13600029200
1226928,1139,1,GR,1.43,248128,13600029200
1230706,1135,1,GR,1.43,248128,13600029200
1232397,1139,1,GR,1.43,248128,13600029200
1232397,1139,1,GR,1.43,248128,13600029200
1232397,1139,1,GR,1.43,248128,13600029200
1300798,1136,1,GR,1.43,248128,13600029200
1301762,1116,2,GR,2.86,248128,13600029200
1303941,1134,1,GR,1.43,248128,13600029200
1304303,1136,1,GR,1.43,248128,13600029200
1306399,1126,1,GR,1.43,248128,13600029200
1309633,1125,2,GR,2.86,248128,13600029200
1313965,1135,1,GR,1.43,248128,13600029200
1403410,1125,1,GR,1.43,248128,13600029200
1407460,1134,1,GR,1.43,248128,13600029200
1811323,1130,2,GR,2.86,248128,13600029200
1213892,1143,2,GR,2.98,266596,13600029200
1800664,1128,1,GR,1.49,266596,13600029200
1800664,1145,1,GR,1.49,266596,13600029200
3302778,1117,1,GR,1.35,257006,13600029200
3335471,1121,1,GR,1.35,257006,13600029200
3347161,1115,2,GR,2.7,257006,13600029200
3347161,1121,2,GR,2.7,257006,13600029200
3347161,1127,3,GR,2.94,257006,13600029200
3347161,1132,1,GR,1.35,257006,13600029200
3347161,1134,1,GR,1.35,257006,13600029200
3347161,1137,3,GR,4.05,257006,13600029200
3347161,1142,1,GR,1.35,257006,13600029200
3358846,1116,1,GR,1.35,257006,13600029200
3381251,1119,3,GR,4.05,257006,13600029200
3842948,1115,1,GR,1.35,257006,13600029200
3300509,1155,1,GR,1.33,228037,13600029200
3320499,1123,1,GR,1.33,228037,13600029200
3340174,1115,2,GR,2.66,228037,13600029200
3395129,1114,1,GR,1.33,228037,13600029200
3806992,1132,1,GR,1.33,228037,13600029200
3842740,1115,1,GR,1.33,228037,13600029200
3107268,1134,1,GR,1.23,264075,13600029200
3108027,1136,1,GR,1.23,264075,13600029200
3112995,1133,1,GR,1.23,264075,13600029200
3133587,1131,1,GR,1.23,264075,13600029200
3134429,1139,2,GR,2.46,264075,13600029200
3302778,1130,1,GR,1.23,264075,13600029200
3303628,1135,1,GR,1.23,264075,13600029200
3310094,1141,1,GR,1.23,264075,13600029200
3310839,1141,1,GR,1.23,264075,13600029200
3317412,1129,1,GR,1.23,264075,13600029200
3320853,1130,1,GR,1.23,264075,13600029200
3335471,1136,1,GR,1.23,264075,13600029200
3353672,1140,2,GR,2.46,264075,13600029200
3353946,1130,1,GR,1.23,264075,13600029200
3354258,1139,3,GR,3.69,264075,13600029200
3396127,1131,1,GR,1.23,264075,13600029200
3800391,1126,1,GR,1.23,264075,13600029200
3800391,1133,1,GR,1.23,264075,13600029200
3804260,1136,1,GR,1.23,264075,13600029200
3805788,1133,1,GR,1.23,264075,13600029200
3813030,1128,1,GR,1.23,264075,13600029200
3814772,1143,1,GR,1.23,264075,13600029200
3817478,1138,4,GR,4.92,264075,13600029200
3820563,1140,1,GR,1.23,264075,13600029200
3821140,1127,1,GR,1.23,264075,13600029200
3821553,1131,2,GR,2.46,264075,13600029200
3831578,1128,1,GR,1.23,264075,13600029200
3831578,1136,1,GR,1.23,264075,13600029200
3831651,1130,1,GR,1.23,264075,13600029200
3841130,1140,1,GR,1.23,264075,13600029200
3104158,1128,1,GR,1.09,233779,13600029200
3106195,1137,1,GR,1.09,233779,13600029200
3106443,1124,2,GR,2.18,233779,13600029200
3106443,1126,1,GR,1.09,233779,13600029200
3106443,1127,1,GR,1.09,233779,13600029200
3106443,1129,1,GR,1.09,233779,13600029200
3106443,1133,3,GR,3.27,233779,13600029200
3106443,1135,3,GR,3.27,233779,13600029200
3106443,1136,3,GR,3.27,233779,13600029200
3106443,1139,3,GR,3.27,233779,13600029200
3108027,1119,1,GR,1.09,233779,13600029200
3108993,1119,1,GR,1.09,233779,13600029200
3110361,1140,1,GR,1.09,233779,13600029200
3116574,1134,1,GR,1.09,233779,13600029200
3120857,1134,1,GR,1.09,233779,13600029200
3130633,1136,3,GR,3.27,233779,13600029200
3133090,1123,1,GR,1.09,233779,13600029200
3134783,1130,3,GR,3.27,233779,13600029200
3304071,1124,2,GR,2.18,233779,13600029200
3304071,1125,2,GR,2.18,233779,13600029200
3304071,1131,1,GR,1.09,233779,13600029200
3308247,1133,3,GR,3.27,233779,13600029200
3310078,1122,2,GR,2.18,233779,13600029200
3310078,1129,1,GR,1.09,233779,13600029200
3310813,1130,1,GR,1.09,233779,13600029200
3315234,1125,1,GR,1.09,233779,13600029200
3324640,1121,2,GR,2.18,233779,13600029200
3324640,1135,1,GR,1.09,233779,13600029200
3325605,1129,2,GR,2.18,233779,13600029200
3347096,1130,1,GR,1.09,233779,13600029200
3347450,1118,4,GR,4.36,233779,13600029200
3347450,1127,1,GR,1.09,233779,13600029200
3349365,1135,1,GR,1.09,233779,13600029200
3351726,1115,1,GR,1.09,233779,13600029200
3352401,1138,1,GR,1.09,233779,13600029200
3356279,1134,1,GR,1.09,233779,13600029200
3360743,1118,1,GR,1.09,233779,13600029200
3368878,1118,1,GR,1.09,233779,13600029200
3401935,1134,1,GR,1.09,233779,13600029200
3402263,1119,2,GR,2.18,233779,13600029200
3800789,1116,2,GR,2.18,233779,13600029200
3803395,1122,1,GR,1.09,233779,13600029200
3812750,1132,1,GR,1.09,233779,13600029200
3816546,1115,3,GR,3.27,233779,13600029200
3817106,1118,1,GR,1.09,233779,13600029200
3817106,1119,1,GR,1.09,233779,13600029200
3817106,1127,2,GR,2.18,233779,13600029200
3817106,1134,1,GR,1.09,233779,13600029200
3817494,1118,1,GR,1.09,233779,13600029200
3817494,1121,1,GR,1.09,233779,13600029200
3817494,1128,1,GR,1.09,233779,13600029200
3817494,1134,5,GR,5.45,233779,13600029200
3817494,1138,3,GR,3.27,233779,13600029200
3822619,1121,1,GR,1.09,233779,13600029200
3841874,1134,2,GR,2.18,233779,13600029200
3110114,1123,2,GR,2.34,257871,13600029200
3111344,1114,1,GR,1.17,257871,13600029200
3131938,1134,1,GR,1.17,257871,13600029200
3131938,1134,1,GR,1.17,257871,13600029200
3133272,1133,1,GR,1.17,257871,13600029200
3300038,1133,1,GR,1.17,257871,13600029200
3301242,1114,1,GR,1.17,257871,13600029200
3302778,1134,1,GR,1.17,257871,13600029200
3302778,1140,2,GR,1.98,257871,13600029200
3310078,1115,3,GR,3.51,257871,13600029200
3315945,1118,4,GR,4.68,257871,13600029200
3316000,1120,1,GR,1.17,257871,13600029200
3316000,1132,1,GR,1.17,257871,13600029200
3329037,1135,1,GR,1.17,257871,13600029200
3329037,1135,1,GR,1.17,257871,13600029200
3338962,1132,1,GR,1.17,257871,13600029200
3348730,1139,2,GR,1.98,257871,13600029200
3350322,1140,1,GR,0.99,257871,13600029200
3352823,1139,1,GR,0.99,257871,13600029200
3353748,1139,1,GR,0.99,257871,13600029200
3361931,1129,2,GR,2.34,257871,13600029200
3393728,1125,2,GR,2.34,257871,13600029200
3400226,1132,1,GR,1.17,257871,13600029200
3400572,1135,1,GR,1.17,257871,13600029200
3401513,1127,2,GR,2.34,257871,13600029200
3806521,1122,1,GR,1.17,257871,13600029200
3806521,1138,2,GR,1.98,257871,13600029200
3809608,1125,1,GR,1.17,257871,13600029200
3817494,1131,3,GR,3.51,257871,13600029200
3820902,1135,1,GR,1.17,257871,13600029200
3829382,1139,1,GR,0.99,257871,13600029200
3120675,1114,1,GR,1.09,653776,13600029200
3120675,1120,1,GR,1.09,653776,13600029200
3120675,1134,1,GR,1.09,653776,13600029200
3121988,1118,1,GR,1.09,653776,13600029200
3121988,1136,1,GR,1.09,653776,13600029200
3121988,1138,1,GR,1.09,653776,13600029200
3131342,1116,1,GR,1.09,653776,13600029200
3131342,1124,1,GR,1.09,653776,13600029200
3132456,1124,1,GR,1.09,653776,13600029200
3136937,1135,1,GR,1.09,653776,13600029200
3301663,1115,1,GR,1.09,653776,13600029200
3301663,1116,1,GR,1.09,653776,13600029200
3301663,1121,1,GR,1.09,653776,13600029200
3306332,1119,1,GR,1.09,653776,13600029200
3306332,1128,1,GR,1.09,653776,13600029200
3306332,1130,1,GR,1.09,653776,13600029200
3306332,1135,2,GR,2.18,653776,13600029200
3306332,1137,2,GR,2.18,653776,13600029200
3306332,1138,2,GR,2.18,653776,13600029200
3311548,1124,1,GR,1.09,653776,13600029200
3311548,1128,2,GR,2.18,653776,13600029200
3311548,1131,1,GR,1.09,653776,13600029200
3311548,1134,1,GR,1.09,653776,13600029200
3311548,1136,1,GR,1.09,653776,13600029200
3324863,1134,1,GR,1.09,653776,13600029200
3330902,1127,1,GR,1.09,653776,13600029200
3339572,1130,2,GR,2.18,653776,13600029200
3339572,1130,1,GR,1.09,653776,13600029200
3339572,1133,1,GR,1.09,653776,13600029200
3342162,1115,1,GR,1.09,653776,13600029200
3352625,1115,3,GR,3.27,653776,13600029200
3362418,1116,1,GR,1.09,653776,13600029200
3362418,1118,1,GR,1.09,653776,13600029200
3362418,1130,1,GR,1.09,653776,13600029200
3362418,1132,2,GR,2.18,653776,13600029200
3362418,1138,1,GR,1.09,653776,13600029200
3373696,1136,3,GR,3.27,653776,13600029200
3376517,1126,1,GR,1.09,653776,13600029200
3377200,1119,2,GR,2.18,653776,13600029200
3377200,1129,1,GR,1.09,653776,13600029200
3377200,1135,3,GR,3.27,653776,13600029200
3398503,1134,1,GR,1.09,653776,13600029200
3813576,1117,1,GR,1.09,653776,13600029200
3817106,1125,1,GR,1.09,653776,13600029200
3820563,1133,3,GR,3.27,653776,13600029200
3839746,1128,3,GR,3.27,653776,13600029200
3821256,1135,1,GR,1.16,9979663,13600029210
1102012,1135,1,GR,1.39,213290,13600029210
1107391,1126,1,GR,1.39,213290,13600029210
1107391,1129,1,GR,1.39,213290,13600029210
1109769,1128,1,GR,1.39,213290,13600029210
1111542,1115,4,GR,5.56,213290,13600029210
1111542,1115,1,GR,1.39,213290,13600029210
1111542,1115,1,GR,1.39,213290,13600029210
1111542,1116,1,GR,1.39,213290,13600029210
1111542,1116,1,GR,1.39,213290,13600029210
1112219,1141,1,GR,1.39,213290,13600029210
1114892,1135,1,GR,1.39,213290,13600029210
1116772,1116,1,GR,1.39,213290,13600029210
1119552,1126,1,GR,1.39,213290,13600029210
1127449,1135,1,GR,1.39,213290,13600029210
1127977,1135,1,GR,1.39,213290,13600029210
1127985,1130,1,GR,1.39,213290,13600029210
1138214,1135,1,GR,1.39,213290,13600029210
1140715,1116,2,GR,2.78,213290,13600029210
1143701,1135,1,GR,1.39,213290,13600029210
1143701,1136,1,GR,1.39,213290,13600029210
1144790,1114,2,GR,2.78,213290,13600029210
1144790,1127,4,GR,5.56,213290,13600029210
1144790,1129,3,GR,4.17,213290,13600029210
1144790,1134,1,GR,1.39,213290,13600029210
1144931,1134,1,GR,1.39,213290,13600029210
1148775,1135,1,GR,1.39,213290,13600029210
1180653,1136,1,GR,1.39,213290,13600029210
1182634,1120,1,GR,1.39,213290,13600029210
1182634,1124,1,GR,1.39,213290,13600029210
1182634,1126,2,GR,2.78,213290,13600029210
1182634,1126,1,GR,1.39,213290,13600029210
1182634,1133,2,GR,2.78,213290,13600029210
1182634,1135,1,GR,1.39,213290,13600029210
1182634,1136,2,GR,2.78,213290,13600029210
1182634,1137,1,GR,1.39,213290,13600029210
1182634,1137,1,GR,1.39,213290,13600029210
1182667,1115,1,GR,1.39,213290,13600029210
1182667,1118,1,GR,1.39,213290,13600029210
1182667,1124,1,GR,1.39,213290,13600029210
1184069,1123,1,GR,1.39,213290,13600029210
1184069,1134,1,GR,1.39,213290,13600029210
1213397,1133,1,GR,1.39,213290,13600029210
1213397,1133,1,GR,1.39,213290,13600029210
1216663,1135,1,GR,1.39,213290,13600029210
1218636,1119,1,GR,1.39,213290,13600029210
1218636,1127,2,GR,2.78,213290,13600029210
1218636,1135,1,GR,1.39,213290,13600029210
1219949,1134,1,GR,1.39,213290,13600029210
1219949,1135,2,GR,2.78,213290,13600029210
1219949,1135,1,GR,1.39,213290,13600029210
1219949,1139,1,GR,1.39,213290,13600029210
1220285,1134,1,GR,1.39,213290,13600029210
1223628,1137,2,GR,2.78,213290,13600029210
1228114,1136,2,GR,2.78,213290,13600029210
1228114,1136,1,GR,1.39,213290,13600029210
1228494,1123,1,GR,1.39,213290,13600029210
1233130,1135,1,GR,1.39,213290,13600029210
1243816,1138,1,GR,1.39,213290,13600029210
1243816,1138,1,GR,1.39,213290,13600029210
1248740,1136,2,GR,2.78,213290,13600029210
1248740,1136,1,GR,1.39,213290,13600029210
1248740,1143,1,GR,1.39,213290,13600029210
1302562,1136,1,GR,1.39,213290,13600029210
1302562,1138,2,GR,2.78,213290,13600029210
1302562,1138,1,GR,1.39,213290,13600029210
1303180,1127,1,GR,1.39,213290,13600029210
1303180,1131,1,GR,1.39,213290,13600029210
1303180,1132,2,GR,2.78,213290,13600029210
1303180,1135,2,GR,2.78,213290,13600029210
1303180,1136,1,GR,1.39,213290,13600029210
1303180,1138,1,GR,1.39,213290,13600029210
1305144,1123,1,GR,1.39,213290,13600029210
1305292,1123,2,GR,2.78,213290,13600029210
1305292,1123,1,GR,1.39,213290,13600029210
1306654,1134,1,GR,1.39,213290,13600029210
1306829,1136,1,GR,1.39,213290,13600029210
1306829,1141,1,GR,1.39,213290,13600029210
1307447,1116,3,GR,4.17,213290,13600029210
1310680,1115,3,GR,4.17,213290,13600029210
1320143,1116,3,GR,4.17,213290,13600029210
1320317,1136,2,GR,2.78,213290,13600029210
1320317,1136,1,GR,1.39,213290,13600029210
1403170,1135,1,GR,1.39,213290,13600029210
1803676,1123,1,GR,1.39,213290,13600029210
1805804,1135,1,GR,1.39,213290,13600029210
1807578,1136,1,GR,1.39,213290,13600029210
1808113,1133,1,GR,1.39,213290,13600029210
1809814,1116,1,GR,1.39,213290,13600029210
1809814,1127,1,GR,1.39,213290,13600029210
1810721,1128,1,GR,1.39,213290,13600029210
1811083,1115,1,GR,1.39,213290,13600029210
1811083,1136,1,GR,1.39,213290,13600029210
1100198,1128,1,GR,1.39,648764,13600029210
1100198,1128,1,GR,1.39,648764,13600029210
1100198,1128,1,GR,1.39,648764,13600029210
1100198,1133,1,GR,1.39,648764,13600029210
1100198,1133,1,GR,1.39,648764,13600029210
1100198,1133,1,GR,1.39,648764,13600029210
1103069,1136,1,GR,1.39,648764,13600029210
1105452,1136,1,GR,1.39,648764,13600029210
1108415,1116,3,GR,4.17,648764,13600029210
1117606,1116,1,GR,1.39,648764,13600029210
1144790,1121,2,GR,2.78,648764,13600029210
1188235,1134,1,GR,1.39,648764,13600029210
1188235,1136,1,GR,1.39,648764,13600029210
1190660,1135,2,GR,2.78,648764,13600029210
1198556,1133,1,GR,1.39,648764,13600029210
1199471,1125,3,GR,3.57,648764,13600029210
1208272,1116,1,GR,1.39,648764,13600029210
1208538,1125,2,GR,2.38,648764,13600029210
1214882,1123,1,GR,1.39,648764,13600029210
1214882,1131,1,GR,1.39,648764,13600029210
1216648,1123,1,GR,1.39,648764,13600029210
1216648,1135,1,GR,1.39,648764,13600029210
1216978,1116,2,GR,2.78,648764,13600029210
1227017,1116,4,GR,5.56,648764,13600029210
1248740,1153,1,GR,1.49,648764,13600029210
1303180,1129,1,GR,1.39,648764,13600029210
1303180,1130,1,GR,1.39,648764,13600029210
1312751,1139,1,GR,1.39,648764,13600029210
1316430,1133,1,GR,1.39,648764,13600029210
1325928,1116,2,GR,2.78,648764,13600029210
1325928,1116,1,GR,1.39,648764,13600029210
1400655,1133,1,GR,1.39,648764,13600029210
1402305,1119,4,GR,5.56,648764,13600029210
1402305,1132,4,GR,5.56,648764,13600029210
1811083,1115,1,GR,1.39,648764,13600029210
1811083,1116,1,GR,1.39,648764,13600029210
1811083,1125,1,GR,1.19,648764,13600029210
1811083,1127,1,GR,1.39,648764,13600029210
1811083,1127,1,GR,1.39,648764,13600029210
1811083,1130,1,GR,1.39,648764,13600029210
1811083,1132,1,GR,1.39,648764,13600029210
1811083,1134,1,GR,1.39,648764,13600029210
1811083,1134,1,GR,1.39,648764,13600029210
1811083,1137,1,GR,1.39,648764,13600029210
1815126,1123,2,GR,2.78,648764,13600029210
1101337,1137,3,GR,4.47,234140,13600029210
1101766,1133,1,GR,1.49,234140,13600029210
1119958,1146,1,GR,1.49,234140,13600029210
1139881,1146,1,GR,1.49,234140,13600029210
1181040,1118,1,GR,1.49,234140,13600029210
1182873,1131,1,GR,1.49,234140,13600029210
1202499,1146,1,GR,1.49,234140,13600029210
1205252,1122,1,GR,1.49,234140,13600029210
1205252,1122,1,GR,1.49,234140,13600029210
1205252,1122,1,GR,1.49,234140,13600029210
1228031,1138,1,GR,1.49,234140,13600029210
1229815,1138,1,GR,1.49,234140,13600029210
1306522,1132,6,GR,8.94,234140,13600029210
1309138,1128,1,GR,1.49,234140,13600029210
1312272,1134,1,GR,1.49,234140,13600029210
1316687,1134,1,GR,1.49,234140,13600029210
1800375,1140,1,GR,1.49,234140,13600029210
1100560,1114,2,GR,2.98,652159,13600029210
1102178,1137,1,GR,1.49,652159,13600029210
1102525,1135,1,GR,1.49,652159,13600029210
1111187,1128,1,GR,1.49,652159,13600029210
1115238,1117,1,GR,1.49,652159,13600029210
1119115,1120,2,GR,2.98,652159,13600029210
1119115,1121,1,GR,1.49,652159,13600029210
1119115,1121,1,GR,1.49,652159,13600029210
1119115,1121,1,GR,1.49,652159,13600029210
1119115,1136,1,GR,1.49,652159,13600029210
1119115,1138,3,GR,4.47,652159,13600029210
1119115,1139,1,GR,1.49,652159,13600029210
1122762,1143,1,GR,1.49,652159,13600029210
1126268,1134,1,GR,1.49,652159,13600029210
1126268,1134,1,GR,1.49,652159,13600029210
1129171,1138,1,GR,1.49,652159,13600029210
1129452,1137,1,GR,1.49,652159,13600029210
1129452,1137,1,GR,1.49,652159,13600029210
1129452,1137,1,GR,1.49,652159,13600029210
1129452,1146,1,GR,1.49,652159,13600029210
1129544,1119,1,GR,1.49,652159,13600029210
1129544,1119,1,GR,1.49,652159,13600029210
1129544,1119,1,GR,1.49,652159,13600029210
1129882,1138,1,GR,1.49,652159,13600029210
1132977,1134,1,GR,1.49,652159,13600029210
1137729,1131,1,GR,1.49,652159,13600029210
1138578,1114,1,GR,1.49,652159,13600029210
1138578,1124,1,GR,1.49,652159,13600029210
1139428,1138,1,GR,1.49,652159,13600029210
1139428,1138,1,GR,1.49,652159,13600029210
1139428,1138,1,GR,1.49,652159,13600029210
1139527,1119,1,GR,1.49,652159,13600029210
1139527,1119,1,GR,1.49,652159,13600029210
1139527,1119,1,GR,1.49,652159,13600029210
1139790,1134,1,GR,1.49,652159,13600029210
1148007,1139,1,GR,1.49,652159,13600029210
1149252,1137,1,GR,1.49,652159,13600029210
1181040,1133,1,GR,1.49,652159,13600029210
1184895,1132,3,GR,4.47,652159,13600029210
1189365,1119,1,GR,1.49,652159,13600029210
1189365,1119,1,GR,1.49,652159,13600029210
1189365,1119,1,GR,1.49,652159,13600029210
1192013,1139,1,GR,1.49,652159,13600029210
1197749,1136,1,GR,1.49,652159,13600029210
1199323,1119,1,GR,1.49,652159,13600029210
1199323,1119,1,GR,1.49,652159,13600029210
1199323,1119,1,GR,1.49,652159,13600029210
1199323,1128,3,GR,4.47,652159,13600029210
1200295,1139,1,GR,1.49,652159,13600029210
1200816,1118,2,GR,2.98,652159,13600029210
1200816,1120,2,GR,2.98,652159,13600029210
1200816,1126,2,GR,2.98,652159,13600029210
1200816,1130,2,GR,2.98,652159,13600029210
1200816,1134,1,GR,1.49,652159,13600029210
1200816,1134,1,GR,1.49,652159,13600029210
1202705,1128,1,GR,1.49,652159,13600029210
1202705,1128,1,GR,1.49,652159,13600029210
1203554,1132,1,GR,1.49,652159,13600029210
1205773,1128,1,GR,1.49,652159,13600029210
1205773,1128,1,GR,1.49,652159,13600029210
1205773,1128,1,GR,1.49,652159,13600029210
1213173,1131,1,GR,1.49,652159,13600029210
1213199,1132,1,GR,1.49,652159,13600029210
1213397,1118,2,GR,2.98,652159,13600029210
1213397,1118,1,GR,1.49,652159,13600029210
1214692,1137,3,GR,4.47,652159,13600029210
1214700,1137,1,GR,1.49,652159,13600029210
1215434,1119,2,GR,2.98,652159,13600029210
1217059,1137,1,GR,1.49,652159,13600029210
1220236,1136,1,GR,1.49,652159,13600029210
1220285,1128,1,GR,1.49,652159,13600029210
1227843,1115,2,GR,2.98,652159,13600029210
1230623,1139,1,GR,1.49,652159,13600029210
1232363,1133,1,GR,1.49,652159,13600029210
1245068,1134,1,GR,1.49,652159,13600029210
1246876,1136,1,GR,1.49,652159,13600029210
1246876,1137,1,GR,1.49,652159,13600029210
1246876,1137,1,GR,1.49,652159,13600029210
1246876,1137,1,GR,1.49,652159,13600029210
1247221,1119,2,GR,2.98,652159,13600029210
1248740,1134,1,GR,1.49,652159,13600029210
1303727,1122,2,GR,2.98,652159,13600029210
1306357,1135,1,GR,1.49,652159,13600029210
1306522,1114,1,GR,1.49,652159,13600029210
1307405,1117,1,GR,1.49,652159,13600029210
1315226,1137,1,GR,1.49,652159,13600029210
1315226,1137,1,GR,1.49,652159,13600029210
1315390,1119,1,GR,1.49,652159,13600029210
1318444,1119,1,GR,1.49,652159,13600029210
1319632,1141,1,GR,1.49,652159,13600029210
1320937,1137,1,GR,1.49,652159,13600029210
1401042,1119,2,GR,2.98,652159,13600029210
1401042,1135,1,GR,1.49,652159,13600029210
1402552,1126,1,GR,1.49,652159,13600029210
1404426,1137,1,GR,1.49,652159,13600029210
1408369,1137,1,GR,1.49,652159,13600029210
1408369,1137,1,GR,1.49,652159,13600029210
1408369,1137,1,GR,1.49,652159,13600029210
1805804,1139,1,GR,1.49,652159,13600029210
1809814,1116,1,GR,1.49,652159,13600029210
1812297,1119,3,GR,4.47,652159,13600029210
1814939,1137,1,GR,1.49,652159,13600029210
1815795,1137,2,GR,2.98,652159,13600029210
1101642,1116,1,GR,1.43,248128,13600029210
1101642,1130,1,GR,1.43,248128,13600029210
1101642,1130,1,GR,1.43,248128,13600029210
1101642,1130,1,GR,1.43,248128,13600029210
1104703,1140,1,GR,1.43,248128,13600029210
1105379,1136,1,GR,1.43,248128,13600029210
1112532,1139,2,GR,2.86,248128,13600029210
1113894,1126,1,GR,1.43,248128,13600029210
